epi_sunday,RA,cases,incidencia_100k,populacao,prediction,lower_ci,upper_ci,modo
2025-02-09,BRAZLÂNDIA,0.0,0.0,42361,0.0007193544794615998,0.0,0.08294213424199624,nowcasting_rolling
2025-02-16,BRAZLÂNDIA,0.0,0.0,42361,0.0006140564578896218,0.0,0.08275087562147194,nowcasting_rolling
2025-02-23,BRAZLÂNDIA,0.0,0.0,42361,0.0005360232065365235,0.0,0.08260913951108724,nowcasting_rolling
2025-03-02,BRAZLÂNDIA,0.0,0.0,42361,0.0006327795233517303,0.0,0.08278488336082747,nowcasting_rolling
2025-03-09,BRAZLÂNDIA,0.0,0.0,42361,0.0005962956511840021,0.0,0.0827186156859176,nowcasting_rolling
2025-03-16,BRAZLÂNDIA,0.0,0.0,42361,0.000575633579000099,0.0,0.08268108602140851,nowcasting_rolling
2025-03-23,BRAZLÂNDIA,0.0,0.0,42361,0.006810929185073284,0.0,0.09400659829956133,nowcasting_rolling
2025-03-30,BRAZLÂNDIA,0.0,0.0,42361,0.000782544946965497,0.0,0.08305691058313404,nowcasting_rolling
2025-04-06,BRAZLÂNDIA,0.0,0.0,42361,0.0005041866248999709,0.0,0.0825513129670068,nowcasting_rolling
2025-04-13,BRAZLÂNDIA,0.0,0.0,42361,0.007093686469103439,0.0,0.09452018599360772,nowcasting_rolling
2025-04-20,BRAZLÂNDIA,0.0,0.0,42361,0.00489192236629101,0.0,0.0905210000759889,nowcasting_rolling
2025-04-27,BRAZLÂNDIA,0.0,0.0,42361,0.0007103959979961522,0.0,0.08292586245662462,nowcasting_rolling
2025-05-04,BRAZLÂNDIA,0.0,0.0,42361,0.00117717057011465,0.0,0.08377369092886397,nowcasting_rolling
2025-05-11,BRAZLÂNDIA,0.0,0.0,42361,0.0013298421123915593,0.0,0.08405099669523333,nowcasting_rolling
2025-05-18,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-05-25,BRAZLÂNDIA,0.0,0.0,42361,0.0006321934967807942,0.0,0.08278381892835404,nowcasting_rolling
