epi_sunday,RA,cases,incidencia_100k,populacao,prediction,modelo,config
2025-11-30,NÚCLEO BANDEIRANTE,0.0,0.0,22837,0.009025658141512193,RF_tunado,lag-only
2025-12-07,NÚCLEO BANDEIRANTE,0.0,0.0,22837,0.009025658141512193,RF_tunado,lag-only
2025-12-14,NÚCLEO BANDEIRANTE,0.0,0.0,22837,0.009025658141512193,RF_tunado,lag-only
2025-12-21,NÚCLEO BANDEIRANTE,0.0,0.0,22837,0.009025658141512193,RF_tunado,lag-only
2025-12-28,NÚCLEO BANDEIRANTE,0.0,0.0,22837,0.009025658141512193,RF_tunado,lag-only
2025-01-05,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-01-12,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-01-19,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-01-26,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-02-02,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-02-09,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-02-16,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-02-23,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-03-02,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-03-09,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-03-16,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-03-23,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-03-30,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-04-06,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-04-13,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-04-20,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-04-27,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-05-04,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-05-11,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-05-18,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-05-25,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-06-01,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-06-08,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-06-15,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-06-22,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-06-29,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-07-06,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-07-13,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-07-20,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-07-27,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-08-03,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-08-10,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-08-17,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-08-24,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-08-31,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-09-07,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-09-14,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-09-21,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-09-28,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-10-05,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-10-12,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-10-19,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-10-26,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-11-02,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-11-09,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-11-16,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-11-23,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-11-30,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-12-07,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-12-14,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-12-21,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-12-28,PARANOÁ,0.0,0.0,56218,0.009025658141512193,RF_tunado,lag-only
2025-01-05,PARK WAY,0.0,0.0,22939,0.303742307117242,RF_tunado,lag-only
2025-01-12,PARK WAY,0.0,0.0,22939,0.23231252358232649,RF_tunado,lag-only
2025-01-19,PARK WAY,0.0,0.0,22939,0.009025658141512193,RF_tunado,lag-only
2025-01-26,PARK WAY,1.0,4.359387941932953,22939,0.009025658141512193,RF_tunado,lag-only
2025-02-02,PARK WAY,1.0,4.359387941932953,22939,0.31798524323254723,RF_tunado,lag-only
2025-02-09,PARK WAY,1.0,4.359387941932953,22939,0.6104773911960426,RF_tunado,lag-only
2025-02-16,PARK WAY,0.0,0.0,22939,0.47225276033114166,RF_tunado,lag-only
2025-02-23,PARK WAY,1.0,4.359387941932953,22939,0.6127027240650571,RF_tunado,lag-only
2025-03-02,PARK WAY,2.0,8.718775883865906,22939,0.44108001633332095,RF_tunado,lag-only
2025-03-09,PARK WAY,1.0,4.359387941932953,22939,0.6867170228693069,RF_tunado,lag-only
2025-03-16,PARK WAY,0.0,0.0,22939,0.6759797111911545,RF_tunado,lag-only
2025-03-23,PARK WAY,0.0,0.0,22939,0.4469112515716486,RF_tunado,lag-only
2025-03-30,PARK WAY,2.0,8.718775883865906,22939,0.6029278719599089,RF_tunado,lag-only
2025-04-06,PARK WAY,0.0,0.0,22939,0.5692200140198262,RF_tunado,lag-only
2025-04-13,PARK WAY,0.0,0.0,22939,0.3686646382200137,RF_tunado,lag-only
2025-04-20,PARK WAY,0.0,0.0,22939,0.4811161923099664,RF_tunado,lag-only
2025-04-27,PARK WAY,1.0,4.359387941932953,22939,0.4905039622975502,RF_tunado,lag-only
2025-05-04,PARK WAY,2.0,8.718775883865906,22939,0.31798524323254723,RF_tunado,lag-only
2025-05-11,PARK WAY,1.0,4.359387941932953,22939,1.510342642179896,RF_tunado,lag-only
2025-05-18,PARK WAY,1.0,4.359387941932953,22939,0.6759797111911545,RF_tunado,lag-only
2025-05-25,PARK WAY,0.0,0.0,22939,1.3864611972371295,RF_tunado,lag-only
2025-06-01,PARK WAY,0.0,0.0,22939,1.0385672641402888,RF_tunado,lag-only
2025-06-08,PARK WAY,1.0,4.359387941932953,22939,0.49318267862076703,RF_tunado,lag-only
2025-06-15,PARK WAY,0.0,0.0,22939,0.5946478862430113,RF_tunado,lag-only
2025-06-22,PARK WAY,0.0,0.0,22939,0.2419823338588828,RF_tunado,lag-only
2025-06-29,PARK WAY,1.0,4.359387941932953,22939,0.303742307117242,RF_tunado,lag-only
2025-07-06,PARK WAY,0.0,0.0,22939,0.5946478862430113,RF_tunado,lag-only
2025-07-13,PARK WAY,0.0,0.0,22939,0.2419823338588828,RF_tunado,lag-only
2025-07-20,PARK WAY,0.0,0.0,22939,0.303742307117242,RF_tunado,lag-only
2025-07-27,PARK WAY,1.0,4.359387941932953,22939,0.23231252358232649,RF_tunado,lag-only
2025-08-03,PARK WAY,0.0,0.0,22939,0.31798524323254723,RF_tunado,lag-only
2025-08-10,PARK WAY,0.0,0.0,22939,0.2419823338588828,RF_tunado,lag-only
2025-08-17,PARK WAY,0.0,0.0,22939,0.303742307117242,RF_tunado,lag-only
2025-08-24,PARK WAY,0.0,0.0,22939,0.23231252358232649,RF_tunado,lag-only
2025-08-31,PARK WAY,0.0,0.0,22939,0.009025658141512193,RF_tunado,lag-only
2025-09-07,PARK WAY,1.0,4.359387941932953,22939,0.009025658141512193,RF_tunado,lag-only
2025-09-14,PARK WAY,0.0,0.0,22939,0.31798524323254723,RF_tunado,lag-only
2025-09-21,PARK WAY,0.0,0.0,22939,0.2419823338588828,RF_tunado,lag-only
2025-09-28,PARK WAY,0.0,0.0,22939,0.303742307117242,RF_tunado,lag-only
2025-10-05,PARK WAY,0.0,0.0,22939,0.23231252358232649,RF_tunado,lag-only
2025-10-12,PARK WAY,0.0,0.0,22939,0.009025658141512193,RF_tunado,lag-only
2025-10-19,PARK WAY,0.0,0.0,22939,0.009025658141512193,RF_tunado,lag-only
2025-10-26,PARK WAY,0.0,0.0,22939,0.009025658141512193,RF_tunado,lag-only
2025-11-02,PARK WAY,0.0,0.0,22939,0.009025658141512193,RF_tunado,lag-only
2025-11-09,PARK WAY,1.0,4.359387941932953,22939,0.009025658141512193,RF_tunado,lag-only
2025-11-16,PARK WAY,0.0,0.0,22939,0.31798524323254723,RF_tunado,lag-only
2025-11-23,PARK WAY,0.0,0.0,22939,0.2419823338588828,RF_tunado,lag-only
2025-11-30,PARK WAY,0.0,0.0,22939,0.303742307117242,RF_tunado,lag-only
2025-12-07,PARK WAY,0.0,0.0,22939,0.23231252358232649,RF_tunado,lag-only
2025-12-14,PARK WAY,0.0,0.0,22939,0.009025658141512193,RF_tunado,lag-only
2025-12-21,PARK WAY,0.0,0.0,22939,0.009025658141512193,RF_tunado,lag-only
2025-12-28,PARK WAY,0.0,0.0,22939,0.009025658141512193,RF_tunado,lag-only
2025-01-05,PLANALTINA,2.0,1.6218232537018118,123318,0.939367439516374,RF_tunado,lag-only
2025-01-12,PLANALTINA,2.0,1.6218232537018118,123318,1.1881954838745004,RF_tunado,lag-only
2025-01-19,PLANALTINA,2.0,1.6218232537018118,123318,0.5733408614843019,RF_tunado,lag-only
2025-01-26,PLANALTINA,0.0,0.0,123318,1.6480424955012243,RF_tunado,lag-only
2025-02-02,PLANALTINA,1.0,0.8109116268509059,123318,2.2662440812598565,RF_tunado,lag-only
2025-02-09,PLANALTINA,2.0,1.6218232537018118,123318,0.42163127527042626,RF_tunado,lag-only
2025-02-16,PLANALTINA,3.0,2.4327348805527174,123318,1.3031179831619273,RF_tunado,lag-only
2025-02-23,PLANALTINA,1.0,0.8109116268509059,123318,4.661664484673597,RF_tunado,lag-only
2025-03-02,PLANALTINA,1.0,0.8109116268509059,123318,2.7986288723843287,RF_tunado,lag-only
2025-03-09,PLANALTINA,2.0,1.6218232537018118,123318,2.7928680547381095,RF_tunado,lag-only
2025-03-16,PLANALTINA,4.0,3.2436465074036236,123318,3.321134626505586,RF_tunado,lag-only
2025-03-23,PLANALTINA,0.0,0.0,123318,1.1216061319935866,RF_tunado,lag-only
2025-03-30,PLANALTINA,0.0,0.0,123318,1.0412760615090617,RF_tunado,lag-only
2025-04-06,PLANALTINA,4.0,3.2436465074036236,123318,3.513972651638797,RF_tunado,lag-only
2025-04-13,PLANALTINA,6.0,4.865469761105435,123318,2.3828972979748504,RF_tunado,lag-only
2025-04-20,PLANALTINA,4.0,3.2436465074036236,123318,2.1325458251636644,RF_tunado,lag-only
2025-04-27,PLANALTINA,12.0,9.73093952221087,123318,3.505604652230735,RF_tunado,lag-only
2025-05-04,PLANALTINA,11.0,8.920027895359963,123318,8.480640418860908,RF_tunado,lag-only
2025-05-11,PLANALTINA,6.0,4.865469761105435,123318,9.38480769778505,RF_tunado,lag-only
2025-05-18,PLANALTINA,7.0,5.676381387956341,123318,8.451424404096281,RF_tunado,lag-only
2025-05-25,PLANALTINA,6.0,4.865469761105435,123318,11.572749325490314,RF_tunado,lag-only
2025-06-01,PLANALTINA,2.0,1.6218232537018118,123318,7.238065435534681,RF_tunado,lag-only
2025-06-08,PLANALTINA,4.0,3.2436465074036236,123318,2.979756972879935,RF_tunado,lag-only
2025-06-15,PLANALTINA,1.0,0.8109116268509059,123318,4.711271461937178,RF_tunado,lag-only
2025-06-22,PLANALTINA,2.0,1.6218232537018118,123318,3.6429520160217583,RF_tunado,lag-only
2025-06-29,PLANALTINA,0.0,0.0,123318,2.371814304237543,RF_tunado,lag-only
2025-07-06,PLANALTINA,2.0,1.6218232537018118,123318,1.0138663426369345,RF_tunado,lag-only
2025-07-13,PLANALTINA,1.0,0.8109116268509059,123318,0.5829893717818846,RF_tunado,lag-only
2025-07-20,PLANALTINA,2.0,1.6218232537018118,123318,1.7569465106650237,RF_tunado,lag-only
2025-07-27,PLANALTINA,1.0,0.8109116268509059,123318,1.6815508808463546,RF_tunado,lag-only
2025-08-03,PLANALTINA,2.0,1.6218232537018118,123318,0.6312593897762204,RF_tunado,lag-only
2025-08-10,PLANALTINA,1.0,0.8109116268509059,123318,2.9397140126328387,RF_tunado,lag-only
2025-08-17,PLANALTINA,1.0,0.8109116268509059,123318,0.6312593897762204,RF_tunado,lag-only
2025-08-24,PLANALTINA,1.0,0.8109116268509059,123318,1.3864611972371295,RF_tunado,lag-only
2025-08-31,PLANALTINA,1.0,0.8109116268509059,123318,0.6957851244861801,RF_tunado,lag-only
2025-09-07,PLANALTINA,1.0,0.8109116268509059,123318,0.8402202909535101,RF_tunado,lag-only
2025-09-14,PLANALTINA,0.0,0.0,123318,0.8402202909535101,RF_tunado,lag-only
2025-09-21,PLANALTINA,2.0,1.6218232537018118,123318,0.6127027240650571,RF_tunado,lag-only
2025-09-28,PLANALTINA,1.0,0.8109116268509059,123318,0.7193439431684407,RF_tunado,lag-only
2025-10-05,PLANALTINA,2.0,1.6218232537018118,123318,0.28853959000526125,RF_tunado,lag-only
2025-10-12,PLANALTINA,0.0,0.0,123318,1.6815508808463546,RF_tunado,lag-only
2025-10-19,PLANALTINA,2.0,1.6218232537018118,123318,1.8828170914986075,RF_tunado,lag-only
2025-10-26,PLANALTINA,8.0,6.487293014807247,123318,0.5829893717818846,RF_tunado,lag-only
2025-11-02,PLANALTINA,8.0,6.487293014807247,123318,3.049364763939228,RF_tunado,lag-only
2025-11-09,PLANALTINA,11.0,8.920027895359963,123318,3.375831040579093,RF_tunado,lag-only
2025-11-16,PLANALTINA,9.0,7.298204641658152,123318,7.827492453829333,RF_tunado,lag-only
2025-11-23,PLANALTINA,10.0,8.109116268509057,123318,8.300899832374325,RF_tunado,lag-only
2025-11-30,PLANALTINA,3.0,2.4327348805527174,123318,8.043548822526034,RF_tunado,lag-only
2025-12-07,PLANALTINA,2.0,1.6218232537018118,123318,4.74668807971853,RF_tunado,lag-only
2025-12-14,PLANALTINA,0.0,0.0,123318,2.3648127748310364,RF_tunado,lag-only
2025-12-21,PLANALTINA,5.0,4.0545581342545285,123318,1.7812789573047612,RF_tunado,lag-only
2025-12-28,PLANALTINA,0.0,0.0,123318,1.789732275168689,RF_tunado,lag-only
2025-01-05,PLANO PILOTO,17.0,8.076316439579651,210492,10.688142280040266,RF_tunado,lag-only
2025-01-12,PLANO PILOTO,20.0,9.501548752446649,210492,15.577773087082942,RF_tunado,lag-only
2025-01-19,PLANO PILOTO,17.0,8.076316439579651,210492,15.964220331786827,RF_tunado,lag-only
2025-01-26,PLANO PILOTO,21.0,9.97662619006898,210492,18.459119696195426,RF_tunado,lag-only
2025-02-02,PLANO PILOTO,14.0,6.651084126712655,210492,20.93011384348732,RF_tunado,lag-only
2025-02-09,PLANO PILOTO,9.0,4.275696938600992,210492,16.187324961645068,RF_tunado,lag-only
2025-02-16,PLANO PILOTO,15.0,7.1261615643349865,210492,10.736765419579033,RF_tunado,lag-only
2025-02-23,PLANO PILOTO,12.0,5.700929251467989,210492,10.977428271563252,RF_tunado,lag-only
2025-03-02,PLANO PILOTO,13.0,6.176006689090322,210492,10.734411959909677,RF_tunado,lag-only
2025-03-09,PLANO PILOTO,16.0,7.601239001957318,210492,9.501021635049868,RF_tunado,lag-only
2025-03-16,PLANO PILOTO,14.0,6.651084126712655,210492,13.418280899025824,RF_tunado,lag-only
2025-03-23,PLANO PILOTO,9.0,4.275696938600992,210492,13.6651407515082,RF_tunado,lag-only
2025-03-30,PLANO PILOTO,15.0,7.1261615643349865,210492,10.298355091254411,RF_tunado,lag-only
2025-04-06,PLANO PILOTO,9.0,4.275696938600992,210492,11.513598853436138,RF_tunado,lag-only
2025-04-13,PLANO PILOTO,8.0,3.800619500978659,210492,10.417390186639109,RF_tunado,lag-only
2025-04-20,PLANO PILOTO,14.0,6.651084126712655,210492,8.12280340592718,RF_tunado,lag-only
2025-04-27,PLANO PILOTO,18.0,8.551393877201985,210492,11.552204328072579,RF_tunado,lag-only
2025-05-04,PLANO PILOTO,13.0,6.176006689090322,210492,15.825561322472375,RF_tunado,lag-only
2025-05-11,PLANO PILOTO,10.0,4.750774376223324,210492,14.511417405972562,RF_tunado,lag-only
2025-05-18,PLANO PILOTO,6.0,2.8504646257339945,210492,11.451306599046845,RF_tunado,lag-only
2025-05-25,PLANO PILOTO,8.0,3.800619500978659,210492,9.39321369522113,RF_tunado,lag-only
2025-06-01,PLANO PILOTO,9.0,4.275696938600992,210492,7.828794839790016,RF_tunado,lag-only
2025-06-08,PLANO PILOTO,6.0,2.8504646257339945,210492,7.9647256980722165,RF_tunado,lag-only
2025-06-15,PLANO PILOTO,4.0,1.9003097504893296,210492,4.242101511345002,RF_tunado,lag-only
2025-06-22,PLANO PILOTO,8.0,3.800619500978659,210492,5.384751381680306,RF_tunado,lag-only
2025-06-29,PLANO PILOTO,7.0,3.3255420633563273,210492,2.932506933317084,RF_tunado,lag-only
2025-07-06,PLANO PILOTO,4.0,1.9003097504893296,210492,5.9966821064386995,RF_tunado,lag-only
2025-07-13,PLANO PILOTO,5.0,2.375387188111662,210492,5.181475285388153,RF_tunado,lag-only
2025-07-20,PLANO PILOTO,4.0,1.9003097504893296,210492,4.2183691857246055,RF_tunado,lag-only
2025-07-27,PLANO PILOTO,5.0,2.375387188111662,210492,2.8362773634312677,RF_tunado,lag-only
2025-08-03,PLANO PILOTO,4.0,1.9003097504893296,210492,5.06136706993525,RF_tunado,lag-only
2025-08-10,PLANO PILOTO,5.0,2.375387188111662,210492,2.9804777970452982,RF_tunado,lag-only
2025-08-17,PLANO PILOTO,4.0,1.9003097504893296,210492,5.06136706993525,RF_tunado,lag-only
2025-08-24,PLANO PILOTO,9.0,4.275696938600992,210492,2.9804777970452982,RF_tunado,lag-only
2025-08-31,PLANO PILOTO,2.0,0.9501548752446648,210492,4.858531538050418,RF_tunado,lag-only
2025-09-07,PLANO PILOTO,1.0,0.4750774376223324,210492,3.3157594673877835,RF_tunado,lag-only
2025-09-14,PLANO PILOTO,1.0,0.4750774376223324,210492,1.3355512174698259,RF_tunado,lag-only
2025-09-21,PLANO PILOTO,4.0,1.9003097504893296,210492,1.086770661489676,RF_tunado,lag-only
2025-09-28,PLANO PILOTO,4.0,1.9003097504893296,210492,1.9621996816958411,RF_tunado,lag-only
2025-10-05,PLANO PILOTO,3.0,1.4252323128669973,210492,5.538791677131147,RF_tunado,lag-only
2025-10-12,PLANO PILOTO,2.0,0.9501548752446648,210492,3.672990125248136,RF_tunado,lag-only
2025-10-19,PLANO PILOTO,4.0,1.9003097504893296,210492,1.5653498590804356,RF_tunado,lag-only
2025-10-26,PLANO PILOTO,4.0,1.9003097504893296,210492,4.993166651482168,RF_tunado,lag-only
2025-11-02,PLANO PILOTO,3.0,1.4252323128669973,210492,3.2696234383565494,RF_tunado,lag-only
2025-11-09,PLANO PILOTO,1.0,0.4750774376223324,210492,2.039843437563067,RF_tunado,lag-only
2025-11-16,PLANO PILOTO,1.0,0.4750774376223324,210492,1.3633108384900874,RF_tunado,lag-only
2025-11-23,PLANO PILOTO,0.0,0.0,210492,2.559059480402299,RF_tunado,lag-only
2025-11-30,PLANO PILOTO,1.0,0.4750774376223324,210492,0.47106522037626364,RF_tunado,lag-only
2025-12-07,PLANO PILOTO,3.0,1.4252323128669973,210492,0.44108001633332095,RF_tunado,lag-only
2025-12-14,PLANO PILOTO,4.0,1.9003097504893296,210492,1.6926682886030218,RF_tunado,lag-only
2025-12-21,PLANO PILOTO,1.0,0.4750774376223324,210492,3.028894467436122,RF_tunado,lag-only
2025-12-28,PLANO PILOTO,0.0,0.0,210492,1.0546159989884392,RF_tunado,lag-only
2025-01-05,RECANTO DAS EMAS,5.0,4.667139603479819,107132,0.11312649259942005,RF_tunado,lag-only
2025-01-12,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,2.1809807433535786,RF_tunado,lag-only
2025-01-19,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,2.5706419878984894,RF_tunado,lag-only
2025-01-26,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,2.2961519069568475,RF_tunado,lag-only
2025-02-02,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,2.4469114250393265,RF_tunado,lag-only
2025-02-09,RECANTO DAS EMAS,3.0,2.8002837620878913,107132,2.9397140126328387,RF_tunado,lag-only
2025-02-16,RECANTO DAS EMAS,3.0,2.8002837620878913,107132,2.170253456670714,RF_tunado,lag-only
2025-02-23,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,1.8643292197019186,RF_tunado,lag-only
2025-03-02,RECANTO DAS EMAS,4.0,3.7337116827838552,107132,0.8746751196432871,RF_tunado,lag-only
2025-03-09,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,1.6505086838163545,RF_tunado,lag-only
2025-03-16,RECANTO DAS EMAS,0.0,0.0,107132,3.1057394521629877,RF_tunado,lag-only
2025-03-23,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,0.5010291116081409,RF_tunado,lag-only
2025-03-30,RECANTO DAS EMAS,4.0,3.7337116827838552,107132,0.5759754909489481,RF_tunado,lag-only
2025-04-06,RECANTO DAS EMAS,4.0,3.7337116827838552,107132,2.500093444147354,RF_tunado,lag-only
2025-04-13,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,0.6544646127982381,RF_tunado,lag-only
2025-04-20,RECANTO DAS EMAS,5.0,4.667139603479819,107132,0.45021956800048846,RF_tunado,lag-only
2025-04-27,RECANTO DAS EMAS,4.0,3.7337116827838552,107132,3.8937177441359045,RF_tunado,lag-only
2025-05-04,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,6.219933453851665,RF_tunado,lag-only
2025-05-11,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,3.4608944221828004,RF_tunado,lag-only
2025-05-18,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,1.7199339400194051,RF_tunado,lag-only
2025-05-25,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,2.540461933232772,RF_tunado,lag-only
2025-06-01,RECANTO DAS EMAS,0.0,0.0,107132,0.6312593897762204,RF_tunado,lag-only
2025-06-08,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,0.4469112515716486,RF_tunado,lag-only
2025-06-15,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,0.9140736328452446,RF_tunado,lag-only
2025-06-22,RECANTO DAS EMAS,3.0,2.8002837620878913,107132,0.6867170228693069,RF_tunado,lag-only
2025-06-29,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,4.661664484673597,RF_tunado,lag-only
2025-07-06,RECANTO DAS EMAS,0.0,0.0,107132,2.887800335095378,RF_tunado,lag-only
2025-07-13,RECANTO DAS EMAS,0.0,0.0,107132,1.9609724068167522,RF_tunado,lag-only
2025-07-20,RECANTO DAS EMAS,4.0,3.7337116827838552,107132,0.8566457290727776,RF_tunado,lag-only
2025-07-27,RECANTO DAS EMAS,0.0,0.0,107132,1.7474531874781687,RF_tunado,lag-only
2025-08-03,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,1.0977645783646408,RF_tunado,lag-only
2025-08-10,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,2.7133941022899393,RF_tunado,lag-only
2025-08-17,RECANTO DAS EMAS,3.0,2.8002837620878913,107132,0.8370323038837124,RF_tunado,lag-only
2025-08-24,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,1.8235087374762462,RF_tunado,lag-only
2025-08-31,RECANTO DAS EMAS,0.0,0.0,107132,2.290296050233659,RF_tunado,lag-only
2025-09-07,RECANTO DAS EMAS,0.0,0.0,107132,1.5498075248033878,RF_tunado,lag-only
2025-09-14,RECANTO DAS EMAS,0.0,0.0,107132,0.8566457290727776,RF_tunado,lag-only
2025-09-21,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,0.4905039622975502,RF_tunado,lag-only
2025-09-28,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,0.31798524323254723,RF_tunado,lag-only
2025-10-05,RECANTO DAS EMAS,0.0,0.0,107132,1.510342642179896,RF_tunado,lag-only
2025-10-12,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,1.4938591531330627,RF_tunado,lag-only
2025-10-19,RECANTO DAS EMAS,0.0,0.0,107132,0.8143316531480798,RF_tunado,lag-only
2025-10-26,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,0.535716457093349,RF_tunado,lag-only
2025-11-02,RECANTO DAS EMAS,0.0,0.0,107132,0.91038016362502,RF_tunado,lag-only
2025-11-09,RECANTO DAS EMAS,0.0,0.0,107132,0.3312080188813298,RF_tunado,lag-only
2025-11-16,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,0.303742307117242,RF_tunado,lag-only
2025-11-23,RECANTO DAS EMAS,2.0,1.8668558413919276,107132,0.5692200140198262,RF_tunado,lag-only
2025-11-30,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,0.5882793053071378,RF_tunado,lag-only
2025-12-07,RECANTO DAS EMAS,3.0,2.8002837620878913,107132,0.570895031332628,RF_tunado,lag-only
2025-12-14,RECANTO DAS EMAS,1.0,0.9334279206959638,107132,0.8708377811934245,RF_tunado,lag-only
2025-12-21,RECANTO DAS EMAS,0.0,0.0,107132,0.1303842583923213,RF_tunado,lag-only
2025-12-28,RECANTO DAS EMAS,0.0,0.0,107132,2.1113664324324595,RF_tunado,lag-only
2025-01-05,RIACHO FUNDO,0.0,0.0,41532,0.47225276033114166,RF_tunado,lag-only
2025-01-12,RIACHO FUNDO,0.0,0.0,41532,0.6127027240650571,RF_tunado,lag-only
2025-01-19,RIACHO FUNDO,1.0,2.4077819512664935,41532,0.49318267862076703,RF_tunado,lag-only
2025-01-26,RIACHO FUNDO,2.0,4.815563902532987,41532,0.5946478862430113,RF_tunado,lag-only
2025-02-02,RIACHO FUNDO,3.0,7.22334585379948,41532,1.510342642179896,RF_tunado,lag-only
2025-02-09,RIACHO FUNDO,2.0,4.815563902532987,41532,4.661664484673597,RF_tunado,lag-only
2025-02-16,RIACHO FUNDO,5.0,12.038909756332467,41532,2.887800335095378,RF_tunado,lag-only
2025-02-23,RIACHO FUNDO,3.0,7.22334585379948,41532,2.9497639920212992,RF_tunado,lag-only
2025-03-02,RIACHO FUNDO,2.0,4.815563902532987,41532,2.0458744081916698,RF_tunado,lag-only
2025-03-09,RIACHO FUNDO,3.0,7.22334585379948,41532,3.98676977595113,RF_tunado,lag-only
